"gene_id","gene_name","chromosome","locus","rpkm"
,"Tex19.1",11,"chr11:121007456-121009627",0
,"Uts2r",11,"chr11:121021584-121023287",0
,"1110031I02Rik",11,"chr11:121038906-121065962",5.5982
,"BC017643",11,"chr11:121083902-121090623",51.793169
,"Hexdc",11,"chr11:121065746-121083970",5.60067
,"Narf",11,"chr11:121098549-121117170",50.5442
,"Foxk2",11,"chr11:121121300-121171210",15.1211
,"Wdr45l",11,"chr11:121188516-121215761",14.0313
,"Rab40b",11,"chr11:121217434-121249565",0.590494
,"Fn3krp",11,"chr11:121282686-121292082",94.5534
,"Fn3k",11,"chr11:121296266-121311804",76.0661
,"Tbcd",11,"chr11:121313262-121478484",25.8407
,"B3gntl1",11,"chr11:121477521-121534465",4.59522
,"Zfp750",11,"chr11:121372289-121380656",0.070188
,"Metrnl",11,"chr11:121563740-121578703",3.42887
,"Ptchd3",11,"chr11:121691531-121704750",0
,"1700012B15Rik",12,"chr12:3235790-3250374",8.53197
,"Rab10",12,"chr12:3247427-3309969",52.4348
,"Kif3c",12,"chr12:3365131-3406494",1.43892
,"1110002L01Rik",12,"chr12:3403882-3426747",0.977276
,"Asxl2",12,"chr12:3426856-3506849",13.0895
,"Dtnb",12,"chr12:3572390-3781398",6.083888
,"Dnmt3a",12,"chr12:3806979-3914443",8.67862
,"Gm10485",12,"chr12:3859292-3862244",0.108288
,"Pomc",12,"chr12:3954950-3960618",0.21223
,"Efr3b",12,"chr12:3962553-4038915",0.719814
,"Dnajc27",12,"chr12:4082573-4110612",3.12267
,"Adcy3",12,"chr12:4133396-4213524",2.140876
,"2410017P09Rik",12,"chr12:4234026-4240123",2.60173
,"Cenpo",12,"chr12:4211671-4234294",8.6876
,"Ncoa1",12,"chr12:4247361-4484060",4.25821
,"Itsn2",12,"chr12:4599813-4720758",23.175237
,"4930417G10Rik",12,"chr12:4720610-4745189",0.097376
,"A830093I24Rik",12,"chr12:4753021-4776073",0.36582
,"Pfn4",12,"chr12:4776100-4785072",0.425482
,"Gm6682",12,"chr12:4788975-4790318",0.149701
,"0610009D07Rik",12,"chr12:4824413-4834465",82.4247
,"Fkbp1b",12,"chr12:4839979-4848401",0.439201
,"BC068281",12,"chr12:4850108-4863773",2.570562
,"Mfsd2b",12,"chr12:4869243-4881165",59.0459
,"Ubxn2a",12,"chr12:4885837-4914326",13.8298
,"Atad2b",12,"chr12:4924158-5054216",14.6186
,"Klhl29",12,"chr12:5084273-5382488",2.02723
,"2810032G03Rik",12,"chr12:5383307-5422938",0.889665
,"1700101O22Rik",12,"chr12:7378844-7387136",0
,"Apob",12,"chr12:7984482-8023645",0.018683
,"1110057K04Rik",12,"chr12:8214912-8292565",18.56884
,"Gdf7",12,"chr12:8304723-8308760",0
,"Hs1bp3",12,"chr12:8320238-8350630",2.52481
,"Rhob",12,"chr12:8504564-8506791",16.3181
,"Slc7a15",12,"chr12:8535288-8605872",0
,"Pum2",12,"chr12:8680939-8759389",62.271544
,"Sdc1",12,"chr12:8778201-8800493",5.77365
,"Laptm4a",12,"chr12:8928112-8945547",132.932
,"Matn3",12,"chr12:8954734-8978834",0.015181
,"Wdr35",12,"chr12:8980806-9035653",1.530273
,"Ttc32",12,"chr12:9036802-9043200",8.34962
,"1700022H16Rik",12,"chr12:9572041-9577391",0
,"Osr1",12,"chr12:9581247-9588306",0.141606
,"Nt5c1b",12,"chr12:10376776-10396980",0.025829
,"Rdh14",12,"chr12:10397585-10402368",9.54865
,"7420701I03Rik",12,"chr12:11054618-11085547",0
,"Kcns3",12,"chr12:11097007-11157648",0.784277
,"Msgn1",12,"chr12:11215187-11215754",0.468477
,"Gen1",12,"chr12:11247731-11272593",16.5572
,"Smc6",12,"chr12:11272691-11326591",54.3263
,"Vsnl1",12,"chr12:11332050-11443455",0.098488
,"4930511A02Rik",12,"chr12:11445038-11451618",0
,"Rad51ap2",12,"chr12:11462884-11469734",0
,"Tubb2a-ps2",12,"chr12:11889001-11889705",1.70239
,"Fam49a",12,"chr12:12268944-12383167",26.051062
,"4921511I17Rik",12,"chr12:12358327-12399281",0.040261
,"Mycn",12,"chr12:12942898-12948642",0.517139
,"Ddx1",12,"chr12:13226112-13255980",62.1444
,"Nbas",12,"chr12:13275932-13590617",4.22109
,"Fam84a",12,"chr12:14154403-14158844",0.886539
,"Gm16497",12,"chr12:14268339-14292490",0
,"4930448C13Rik",12,"chr12:15003194-15057195",0
,"Trib2",12,"chr12:15798532-15823591",13.417
,"Lpin1",12,"chr12:16542474-16596576",6.572365
,"Ntsr2",12,"chr12:16660275-16667042",0
,"Greb1",12,"chr12:16677420-16807692",0.513185
,"E2f6",12,"chr12:16817770-16833558",24.39137
,"Rock2",12,"chr12:16901783-16995080",19.1721
,"Pqlc3",12,"chr12:16995453-17006924",15.461065
,"2410004P03Rik",12,"chr12:17011763-17018533",0.137198
,"Kcnf1",12,"chr12:17178905-17183694",0.176811
,"Pdia6",12,"chr12:17273400-17291576",114.47
,"Atp6v1c2",12,"chr12:17291526-17331536",0.031281
,"Nol10",12,"chr12:17355298-17436901",12.3284
,"Mir3066",12,"chr12:17362197-17362280",0
,"Odc1",12,"chr12:17551678-17558308",14.8007
,"Hpcal1",12,"chr12:17697619-17798732",9.70852
,"5730507C01Rik",12,"chr12:18521315-18542060",0
,"1700030C10Rik",12,"chr12:20810252-20821640",0
,"Asap2",12,"chr12:21117616-21276032",5.586037
,"Itgb1bp1",12,"chr12:21275666-21292098",14.6789
,"Cpsf3",12,"chr12:21292157-21320917",26.1794
,"Iah1",12,"chr12:21322252-21329468",30.7457
,"Adam17",12,"chr12:21329369-21379452",23.4924
,"Ywhaq",12,"chr12:21396189-21423297",15.0367
,"2410018L13Rik",12,"chr12:22990696-23046943",0
,"9030624G23Rik",12,"chr12:24728066-24782134",0
,"Taf1b",12,"chr12:25183445-25243436",11.15162
,"Grhl1",12,"chr12:25257151-25302256",0.36249
,"Klf11",12,"chr12:25336235-25347647",8.02921
,"Cys1",12,"chr12:25350702-25366660",0.756831
,"Rrm2",12,"chr12:25393118-25399011",187.111
,"Mboat2",12,"chr12:25516463-25645164",9.38395
,"Kidins220",12,"chr12:25659796-25744562",17.945
,"Id2",12,"chr12:25778663-25780957",63.2971
,"Gm17746",12,"chr12:25814038-25817139",0
,"4930480M12Rik",12,"chr12:26896131-26925572",0
,"Rnf144a",12,"chr12:26991662-27100121",5.189348
,"Rsad2",12,"chr12:27127607-27141317",146.278
,"Cmpk2",12,"chr12:27154079-27164702",69.1851
,"Gm20187",12,"chr12:27775101-27799860",0
,"Gm9866",12,"chr12:27825660-27845381",0
,"Sox11",12,"chr12:28019132-28027583",0.077616
,"Dcdc2c",12,"chr12:29122659-29233202",0
,"Allc",12,"chr12:29238619-29267348",0
,"Colec11",12,"chr12:29279037-29308155",0
,"Rps7",12,"chr12:29315711-29320818",40.7435
,"Rnaseh1",12,"chr12:29334466-29344456",16.5017
,"Adi1",12,"chr12:29360071-29367039",13.5077
,"Ttc15",12,"chr12:29375492-29435318",15.848033
,"Tssc1",12,"chr12:29436692-29552356",24.8732
,"Myt1l",12,"chr12:30213248-30608074",0
,"C630031E19",12,"chr12:30360494-30371310",0
,"Pxdn",12,"chr12:30622900-30702523",1.31142
,"Tpo",12,"chr12:30739525-30817474",0
,"Sntg2",12,"chr12:30859421-31058240",0.119978
,"2310016D03Rik",12,"chr12:31095423-31152223",0
,"Tmem18",12,"chr12:31269307-31276084",14.3279
,"Fam150b",12,"chr12:31569188-31578719",0.034261
,"Acp1",12,"chr12:31578190-31596477",11.843505
,"Sh3yl1",12,"chr12:31596533-31645014",14.8909
,"Fam110c",12,"chr12:31758832-31764805",1.66057
,"Lamb1",12,"chr12:31950158-32014504",1.24013
,"Dld",12,"chr12:32016426-32036302",59.1964
,"Slc26a3",12,"chr12:32123165-32158584",0.087986
,"Cbll1",12,"chr12:32169693-32184481",5.647338
,"Slc26a4",12,"chr12:32204683-32244834",0
,"Bcap29",12,"chr12:32280218-32319523",33.02609
,"Dus4l",12,"chr12:32324919-32339691",7.06151
,"Cog5",12,"chr12:32339733-32622495",11.2967
,"Hbp1",12,"chr12:32611319-32635400",50.28007
,"Gpr22",12,"chr12:32391731-32398791",0
,"Prkar2b",12,"chr12:32643343-32746144",55.4163
,"Pik3cg",12,"chr12:32858261-32893514",10.834969
,"2010109K11Rik",12,"chr12:33063653-33067808",22.5474
,"Nampt",12,"chr12:33505199-33538234",34.2275
,"Gdap10",12,"chr12:33508980-33511773",1.6641
,"4933406C10Rik",12,"chr12:33604248-33638654",0.089513
,"Sypl",12,"chr12:33638809-33664367",12.255451
,"Cdhr3",12,"chr12:33718660-33777740",0.155178
,"F730043M19Rik",12,"chr12:33796575-33832451",1.04452
,"Atxn7l1",12,"chr12:33832550-33936022",7.66789
,"Atxn7l1",12,"chr12:33987379-34053142",12.2567
,"Efcab10",12,"chr12:34079718-34086134",0
,"Twistnb",12,"chr12:34114488-34124245",9.13393
,"Ferd3l",12,"chr12:34613289-34614174",0
,"Twist1",12,"chr12:34642535-34644696",0.77741
,"Hdac9",12,"chr12:35056361-35213754",6.19183
,"Prps1l1",12,"chr12:35669432-35671108",0.057934
,"Snx13",12,"chr12:35731860-35832149",10.8412
,"Mir680-3",12,"chr12:35879482-35879569",0
,"Ahr",12,"chr12:36182650-36219661",2.58917
,"9130015A21Rik",12,"chr12:36356962-36379790",0.123205
,"Agr3",12,"chr12:36652207-36676317",0
,"Agr2",12,"chr12:36719511-36730668",0.153136
,"Tspan13",12,"chr12:36741141-36769065",65.4687
,"Gm5434",12,"chr12:36816965-36818416",2.11963
,"Bzw2",12,"chr12:36818421-36883412",53.5417
,"Ankmy2",12,"chr12:36883710-36923878",13.127
,"1700108M19Rik",12,"chr12:36934931-36979985",0.186614
,"Sostdc1",12,"chr12:37040755-37045039",0.385894
,"Ispd",12,"chr12:37108105-37416031",0.960876
,"Meox2",12,"chr12:37835132-37906115",0.019894
,"Agmo",12,"chr12:37968225-38308519",0.80883
,"Dgkb",12,"chr12:38607291-39359997",0.023971
,"4930428E07Rik",12,"chr12:39279395-39341108",0
,"Etv1",12,"chr12:39506844-39594802",0.35857
,"Arl4a",12,"chr12:40759877-40764574",47.168
,"Scin",12,"chr12:40786357-40860815",0.632946
,"Gm889",12,"chr12:40902972-40925902",0.084481
,"Ifrd1",12,"chr12:40929715-40949776",26.7179
,"Mir1938",12,"chr12:40949298-40949398",0
,"Gm7008",12,"chr12:40949950-40955770",0.215028
,"Zfp277",12,"chr12:41041632-41172377",10.229201
,"Dock4",12,"chr12:41172639-41573075",2.8662
,"Immp2l",12,"chr12:41750676-43056573",3.30603
,"Lrrn3",12,"chr12:42178254-42212338",2.80489
,"Dnajb9",12,"chr12:45306883-45311055",10.4492
,"Gm2027",12,"chr12:45322342-45325367",0.619999
,"Pnpla8",12,"chr12:45370140-45414422",15.3902
,"Nrcam",12,"chr12:45429871-45702833",0.304033
,"Stxbp6",12,"chr12:45953472-46175470",0.445189
,"Nova1",12,"chr12:47795503-47919762",0.169531
,"Foxg1",12,"chr12:50483869-50487854",0
,"3110039M20Rik",12,"chr12:50490638-50508333",0
,"1810007C17Rik",12,"chr12:50577979-50581849",0
,"Prkd1",12,"chr12:51442218-51750210",0.955241
,"G2e3",12,"chr12:52449216-52477973",11.69918
,"Scfd1",12,"chr12:52478566-52551083",29.6075
,"Coch",12,"chr12:52694327-52706760",324.06989
,"Strn3",12,"chr12:52709527-52792901",22.81555
,"Ap4s1",12,"chr12:52791952-52839926",17.8144
,"Hectd1",12,"chr12:52844708-52930523",29.5664
,"Heatr5a",12,"chr12:52976859-53072308",9.62204
,"6530401N04Rik",12,"chr12:53098493-53107488",3.72325
,"Gpr33",12,"chr12:53123990-53129050",1.26122
,"Nubpl",12,"chr12:53198732-53411946",1.50826
,"Arhgap5",12,"chr12:53617063-53668838",7.69259
,"1700031P21Rik",12,"chr12:53700970-53703309",0.407147
,"Akap6",12,"chr12:53800369-54252002",0.284241
,"Npas3",12,"chr12:54349663-55173162",0.030076
,"Egln3",12,"chr12:55279967-55304861",0.465902
,"Gm7550",12,"chr12:55488719-55492305",0
,"1110002B05Rik",12,"chr12:55746360-55757559",39.3548
,"Mir1892",12,"chr12:55746919-55746999",0.002741
,"Eapp",12,"chr12:55774453-55796852",47.7884
,"Snx6",12,"chr12:55847343-55896649",33.2243
,"Cfl2",12,"chr12:55959805-55963864",12.0766
,"Baz1a",12,"chr12:55993975-56087323",33.0078
,"2700097O09Rik",12,"chr12:56146647-56181097",19.86114
,"Srp54a",12,"chr12:56181482-56216354",0.525437
,"Fam177a",12,"chr12:56225514-56243069",0
,"Srp54b",12,"chr12:56256090-56290200",0
,"Srp54a",12,"chr12:56256326-56365681",0
,"Srp54c",12,"chr12:56331464-56364007",2.71201
,"Fam177a",12,"chr12:56300578-56318133",0
,"Ppp2r3c",12,"chr12:56381800-56403987",10.1046
,"1110008L16Rik",12,"chr12:56403623-56483478",4.2754
,"Psma6",12,"chr12:56499811-56519446",177.132
,"Nfkbia",12,"chr12:56590395-56593634",56.3731
,"Aldoart2",12,"chr12:56666121-56667696",0.746368
,"Insm2",12,"chr12:56699903-56703004",0
,"Ralgapa1",12,"chr12:56703885-56922154",11.545909
,"Brms1l",12,"chr12:56937352-56970722",14.754
,"Gm19990",12,"chr12:57354229-57367368",0
,"Mbip",12,"chr12:57429293-57446881",10.5604
,"E030019B13Rik",12,"chr12:57591414-57630407",0
,"Nkx2-1",12,"chr12:57632923-57637895",0
,"C87198",12,"chr12:57692045-57695541",0
,"Nkx2-9",12,"chr12:57712383-57714271",0
,"Pax9",12,"chr12:57796625-57812217",0.197976
,"Slc25a21",12,"chr12:57813620-58298459",21.8651
,"Prps1l3",12,"chr12:58331398-58343155",34.4002
,"Mipol1",12,"chr12:58331411-58558228",3.66491
,"Foxa1",12,"chr12:58641618-58647108",0.014301
,"4921506M07Rik",12,"chr12:58665101-58723096",0
,"Sstr1",12,"chr12:59312790-59317023",0.011641
,"Clec14a",12,"chr12:59365706-59370245",3.10033
,"Sec23a",12,"chr12:60059370-60113004",11.5514
,"Sip1",12,"chr12:60114379-60128975",20.5036
,"Trappc6b",12,"chr12:60144078-60162448",17.2762
,"Pnn",12,"chr12:60167905-60175004",72.6754
,"Mia2",12,"chr12:60196786-60210117",0.059885
,"Ctage5",12,"chr12:60230732-60291207",37.897765
,"Fbxo33",12,"chr12:60301641-60320470",15.1593
,"Gm20063",12,"chr12:62600646-62622807",0
,"Lrfn5",12,"chr12:62625618-62946245",0
,"Fscb",12,"chr12:65572319-65575885",0
,"Gm527",12,"chr12:66018897-66025578",0.880414
,"Klhl28",12,"chr12:66043426-66066523",5.7467
,"Fam179b",12,"chr12:66066728-66123560",6.92457
,"Prpf39",12,"chr12:66137320-66164373",26.1042
,"Fkbp3",12,"chr12:66163418-66174925",75.1275
,"Fancm",12,"chr12:66176592-66233045",5.08394
,"Mis18bp1",12,"chr12:66233720-66273567",28.0514
,"Wdr20b",12,"chr12:66326503-66329441",0.168579
,"Rpl10l",12,"chr12:67384365-67385388",0
,"Mdga2",12,"chr12:67567045-68323536",0.022203
,"Gm17821",12,"chr12:68757728-68770258",0
,"Rps29",12,"chr12:70258708-70260173",22.529
,"Lrr1",12,"chr12:70269800-70279997",14.1017
,"Rpl36al",12,"chr12:70283720-70285054",87.0118
,"Mgat2",12,"chr12:70285144-70287760",36.7663
,"1110034A24Rik",12,"chr12:70290824-70299416",8.75256
,"9330151L19Rik",12,"chr12:70298197-70300855",3.99514
,"Pole2",12,"chr12:70302765-70329177",23.8508
,"Klhdc1",12,"chr12:70342818-70384948",2.85934
,"Klhdc2",12,"chr12:70397667-70411674",44.4572
,"Nemf",12,"chr12:70412529-70458163",26.2916
,"Arf6",12,"chr12:70473136-70476967",58.0979
,"5830428M24Rik",12,"chr12:70565773-70576537",5.728811
,"Mettl21d",12,"chr12:70678614-70684015",13.6674
,"Sos2",12,"chr12:70684747-70782839",8.45809
,"L2hgdh",12,"chr12:70791422-70825861",3.4167
,"Atp5s",12,"chr12:70825948-70845645",7.45498
,"Cdkl1",12,"chr12:70847834-70891694",9.59033
,"Mir681",12,"chr12:70864821-70864931",0
,"4930512B01Rik",12,"chr12:70891330-70942867",0.31872
,"4931403G20Rik",12,"chr12:70944672-70954658",0.213014
,"Atl1",12,"chr12:70994091-71065072",1.82618
,"Gm3086",12,"chr12:71064395-71070731",2.2165
,"Map4k5",12,"chr12:70904743-70994150",30.9472
,"Sav1",12,"chr12:71065998-71087989",39.2714
,"Nin",12,"chr12:71112421-71212912",8.95065
,"Abhd12b",12,"chr12:71255157-71284193",0.145929
,"Pygl",12,"chr12:71291801-71328670",8.05223
,"F730035M05Rik",12,"chr12:71328827-71335152",0
,"Trim9",12,"chr12:71345523-71448601",0.04026
,"Tmx1",12,"chr12:71554140-71568611",69.8433
,"Frmd6",12,"chr12:71926500-72003221",2.18215
,"Actr10",12,"chr12:72038843-72065704",13.5807
,"Psma3",12,"chr12:72075609-72095910",5.8547
,"3110056K07Rik",12,"chr12:72092601-72116810",25.49486
,"Arid4a",12,"chr12:72116953-72200338",19.1309
,"Tomm20l",12,"chr12:72212414-72224209",0.216972
,"Timm9",12,"chr12:72224158-72237662",35.96036
,"2700049A03Rik",12,"chr12:72237834-72344290",4.142552
,"Dact1",12,"chr12:72410870-72421094",3.50341
,"4930404H11Rik",12,"chr12:72641593-72657120",0.075618
,"Daam1",12,"chr12:72932064-73093354",19.98241
,"Gpr135",12,"chr12:73170604-73171978",0.07287
,"2810055F11Rik",12,"chr12:73174414-73186300",2.38625
,"Jkamp",12,"chr12:73186825-73202514",10.08977
,"4930403N07Rik",12,"chr12:73202278-73286016",0
,"Rtn1",12,"chr12:73312738-73509926",2.572648
,"Lrrc9",12,"chr12:73542852-73611552",0.047233
,"1810048J11Rik",12,"chr12:73637343-73681200",3.68369
,"Dhrs7",12,"chr12:73751339-73765815",10.2301
,"Ppm1a",12,"chr12:73862197-73895927",36.1058
,"4930447C04Rik",12,"chr12:73982095-74018752",0
,"Six6",12,"chr12:74040931-74045886",0
,"Six1",12,"chr12:74142813-74147699",0.016128
,"Six4",12,"chr12:74201245-74214232",0
,"Mnat1",12,"chr12:74224703-74374975",6.84023
,"Trmt5",12,"chr12:74381396-74387698",10.0122
,"Slc38a6",12,"chr12:74387834-74455032",3.45293
,"D830013O20Rik",12,"chr12:74465061-74510550",0
,"Tmem30b",12,"chr12:74644100-74647382",0.05544
,"2210039B01Rik",12,"chr12:74649469-74652973",0
,"Prkch",12,"chr12:74686027-74879171",8.32272
,"Hif1a",12,"chr12:75008853-75048517",19.1098
,"Snapc1",12,"chr12:75065516-75085807",6.79363
,"Syt16",12,"chr12:75098747-75368903",0
,"1700086L19Rik",12,"chr12:75385262-75396937",0
,"Dbpht2",12,"chr12:75398460-75401455",0
,"Kcnh5",12,"chr12:75998203-76278319",0
,"Rhoj",12,"chr12:76409299-76502442",4.65334
,"Gphb5",12,"chr12:76512706-76517768",0
,"Ppp2r5e",12,"chr12:76551867-76697187",17.4059
,"Wdr89",12,"chr12:76731580-76770524",3.31912
,"Rplp2-ps1",12,"chr12:76731911-76732736",194.671
,"Sgpp1",12,"chr12:76815234-76836716",26.1299
,"Syne2",12,"chr12:76919304-77211915",2.63239
,"Mir5101",12,"chr12:77010089-77010172",0
,"Esr2",12,"chr12:77221405-77278246",0.041231
,"Tex21",12,"chr12:77299676-77347733",0.143994
,"Mthfd1",12,"chr12:77356218-77420807",64.2513
,"Akap5",12,"chr12:77425877-77435138",4.64174
,"Zbtb25",12,"chr12:77449886-77470547",9.69701
,"Zbtb1",12,"chr12:77471252-77489734",26.8076
,"Hspa2",12,"chr12:77505162-77507923",2.689842
,"Ppp1r36",12,"chr12:77518585-77540478",0
,"Gm10451",12,"chr12:77545483-77549685",0.741818
,"Mir5135",12,"chr12:77634120-77634199",0
,"Plekhg3",12,"chr12:77634546-77680026",2.89181
,"AI463170",12,"chr12:77647958-77648912",0
,"Spnb1",12,"chr12:77681474-77811534",84.6034
,"Churc1",12,"chr12:77866559-77884165",35.5981
,"Gpx2",12,"chr12:77893321-77896541",0
,"Rab15",12,"chr12:77898949-77923511",2.24832
,"Fntb",12,"chr12:77938453-78022399",10.555
,"Max",12,"chr12:78038255-78063235",57.1168
,"Fut8",12,"chr12:78339090-78576983",23.690355
,"Gphn",12,"chr12:79327641-79785756",5.497957
,"Fam71d",12,"chr12:79792521-79835506",0.055377
,"Mpp5",12,"chr12:79849933-79941700",7.09543
,"Atp6v1d",12,"chr12:79943968-79962625",47.2609
,"Eif2s1",12,"chr12:79963058-79987997",23.2545
,"Plek2",12,"chr12:79989683-80007925",24.847
,"Tmem229b",12,"chr12:80062781-80108264",7.971473
,"Plekhh1",12,"chr12:80130149-80182642",0.283443
,"Pigh",12,"chr12:80181657-80190657",7.71958
,"Arg2",12,"chr12:80231774-80257288",0.356882
,"Vti1b",12,"chr12:80257003-80273445",39.8873
,"Rdh11",12,"chr12:80276537-80292806",15.0005
,"Rdh12",12,"chr12:80309900-80323648",3.2197
,"Zfyve26",12,"chr12:80333333-80397269",4.54492
,"Rad51l1",12,"chr12:80398268-80915677",4.220699
,"Zfp36l1",12,"chr12:81208746-81214000",27.5747
,"2310015A10Rik",12,"chr12:81221532-81233831",6.80324
,"Actn1",12,"chr12:81268528-81361358",24.8256
,"Dcaf5",12,"chr12:81436833-81537588",6.30387
,"Mir1843",12,"chr12:81492599-81492664",0
,"Scarna3b",12,"chr12:81492600-81492724",0
,"Exd2",12,"chr12:81564081-81599122",5.9088
,"2310002D06Rik",12,"chr12:81608192-81618941",0
,"Galntl1",12,"chr12:81619976-81704883",0.39036
,"Erh",12,"chr12:81735009-81744848",7.84388
,"Slc39a9",12,"chr12:81745201-81784329",10.6713
,"0610009B14Rik",12,"chr12:81787361-81793453",0
,"3830431G21Rik",12,"chr12:81793587-81825203",0
,"Gm1568",12,"chr12:81856433-81861702",0.010171
,"4933426M11Rik",12,"chr12:81891518-81981820",23.850552
,"1700052I22Rik",12,"chr12:82024418-82025434",0
,"Gm20337",12,"chr12:82043638-82046386",2.40794
,"Srsf5",12,"chr12:82046490-82051494",98.99185
,"Slc10a1",12,"chr12:82054171-82069066",1.06398
,"Smoc1",12,"chr12:82127794-82287401",0.183265
,"Mir3067",12,"chr12:82267137-82267221",0
,"Slc8a3",12,"chr12:82298901-82434167",0
,"Gm4787",12,"chr12:82477977-82480473",0.353589
,"Adam4",12,"chr12:82520535-82522865",0.200621
,"Cox16",12,"chr12:82571690-82586097",9.10968
,"Synj2bp",12,"chr12:82593180-82633894",4.27414
,"Adam21",12,"chr12:82659570-82669461",0.015758
,"Med6",12,"chr12:82674550-82695945",33.2318
,"Ttc9",12,"chr12:82732355-82765928",0.440861
,"Map3k9",12,"chr12:82815936-82882157",0.442521
,"Pcnx",12,"chr12:82961016-83101911",2.98924
,"Sipa1l1",12,"chr12:83271002-83552771",7.15985
,"Rgs6",12,"chr12:83718024-84259799",0.070447
,"1700085C21Rik",12,"chr12:84033506-84040142",0
,"Dpf3",12,"chr12:84370184-84828658",2.6105
,"Dcaf4",12,"chr12:84861415-84882942",9.28346
,"Zfyve1",12,"chr12:84887890-84938097",10.698
,"Rbm25",12,"chr12:84973183-85024073",55.8452
,"Psen1",12,"chr12:85029512-85076149",18.371
,"Papln",12,"chr12:85104583-85133334",0.623614
,"Numb",12,"chr12:85136388-85183293",8.20318
,"2410016O06Rik",12,"chr12:85291557-85293903",11.1509
,"Acot2",12,"chr12:85328810-85334825",4.57729
,"Acot1",12,"chr12:85350451-85358619",1.22806
,"Acot4",12,"chr12:85379328-85385673",0.100547
,"Acot3",12,"chr12:85393100-85400514",0.017855
,"Acot5",12,"chr12:85410274-85416969",0
,"Acot6",12,"chr12:85441603-85450733",1.0015
,"Dnalc1",12,"chr12:85455277-85484460",1.03716
,"Pnma1",12,"chr12:85487080-85489439",1.60317
,"C130039O16Rik",12,"chr12:85490122-85559831",12.81652
,"Ptgr2",12,"chr12:85626245-85656782",17.240179
,"Zfp410",12,"chr12:85657808-85685389",28.413916
,"Fam161b",12,"chr12:85686266-85702771",1.36657
,"Coq6",12,"chr12:85702917-85714746",14.1209
,"Entpd5",12,"chr12:85714806-85749979",7.51337
,"2900006K08Rik",12,"chr12:85750017-85774730",0.552155
,"Aldh6a1",12,"chr12:85771667-85791900",4.87987
,"Rnf113a2",12,"chr12:85758149-85759528",18.7204
,"Lin52",12,"chr12:85792457-85872483",3.3196
,"Vsx2",12,"chr12:85910801-85936407",0.028669
,"Abcd4",12,"chr12:85943480-85958416",3.19494
